CARD,DISC,HACK,INSD,PHYS,PORT,STAT,Index,Type
0.004070466,0.0198967,0.026251206,0.92084074,0.015392491,1.22E-05,0.013536237,27636,INSD
0.014160952,0.025740635,0.030305982,0.8646046,0.025767233,6.75E-05,0.039353166,27639,INSD
0.006974964,0.018532982,0.03134715,0.90873706,0.01566951,1.67E-05,0.018721653,27642,INSD
0.002268629,0.000307425,0.9091432,0.08751383,0.00043967,5.49E-09,0.00032717,27643,HACK
0.002961571,0.006802784,0.045995627,0.93593127,0.005337609,8.02E-07,0.002970362,27645,INSD
0.003521269,0.013293092,0.030779647,0.93274057,0.013680102,5.44E-06,0.00597987,27646,INSD
0.013075314,0.039280076,0.02554229,0.79432386,0.05126386,0.00015431,0.07636026,27652,INSD
0.000548942,0.00781827,0.021178937,0.966698,0.003041108,2.97E-07,0.000714424,27655,INSD
0.00252197,0.006208594,0.043889172,0.93998265,0.005201456,6.36E-07,0.002195642,27656,INSD
0.001616368,0.019653715,0.020192033,0.9440741,0.009116254,4.20E-06,0.005343325,27658,INSD
0.009144313,0.01844852,0.03308561,0.89559937,0.018846644,2.19E-05,0.024853613,27659,INSD
0.014304846,0.08043641,0.015046137,0.6225449,0.14123604,0.000793804,0.12563795,27660,INSD
0.001494276,0.029301355,0.017149428,0.93380785,0.011608384,6.34E-06,0.006632446,27669,INSD
0.001882003,0.017979098,0.020985972,0.9435752,0.00941053,4.87E-06,0.006162352,27675,INSD
0.005197657,0.15462594,0.007081707,0.46060944,0.34105724,0.000898093,0.030529918,27676,INSD
0.002630871,0.001029002,0.7122535,0.2823257,0.001214267,2.03E-08,0.000546622,27677,HACK
0.001265037,0.005509071,0.032591846,0.9556569,0.003873963,3.58E-07,0.001102918,27679,INSD
0.000671225,0.007239024,0.022837525,0.9650137,0.003459569,3.54E-07,0.00077856,27681,INSD
0.000585574,0.005987948,0.023762679,0.96640867,0.00264168,2.08E-07,0.000613358,27682,INSD
0.000170852,1.13E-05,0.99653745,0.003246667,1.89E-05,7.19E-11,1.47E-05,27683,HACK
0.009552726,0.044268973,0.022501381,0.8165555,0.057399612,0.000134076,0.049587786,27686,INSD
0.009159936,0.018885752,0.03356973,0.8946795,0.020141743,2.36E-05,0.023539877,27687,INSD
0.039575025,0.0358968,0.027842663,0.6665745,0.06782504,0.000544396,0.16174155,27688,INSD
0.001033922,0.005241593,0.031432975,0.9581581,0.003249558,2.65E-07,0.000883465,27690,INSD
0.009573323,0.023146182,0.029789582,0.88422287,0.022146232,3.65E-05,0.03108536,27691,INSD
0.016220193,0.02008629,0.036529932,0.86932033,0.022138063,4.50E-05,0.035660222,27693,INSD
1.24E-08,0.9913844,1.58E-07,0.001174585,0.00739634,2.98E-05,1.47E-05,27696,DISC
0.023807986,0.011389798,0.062342595,0.8638878,0.015700355,1.39E-05,0.022857578,27698,INSD
0.13050158,0.012568343,0.104210764,0.6815029,0.020170651,4.33E-05,0.051002502,27703,INSD
0.001019619,0.000134323,0.9657417,0.032783117,0.000198429,2.10E-09,0.000122916,27706,HACK
0.028628029,0.000341601,0.9060339,0.06265167,0.00088849,4.34E-08,0.001456342,27711,HACK
0.9118078,0.000495354,0.05286588,0.024904264,0.001021489,5.71E-06,0.008899538,27715,CARD
0.000707098,0.033981953,0.012199788,0.93997324,0.00968695,4.20E-06,0.003446715,27716,INSD
0.000914085,0.002989118,0.22786547,0.7658352,0.001983521,4.92E-08,0.000412571,27717,INSD
0.001373584,0.002929121,0.25805408,0.73474634,0.002358754,6.12E-08,0.00053809,27719,INSD
0.03676672,0.005634674,0.15321673,0.78615326,0.008185738,1.59E-06,0.010041354,27726,INSD
0.003627689,0.012118829,0.032200046,0.9350186,0.009132069,3.85E-06,0.00789893,27727,INSD
0.00049669,0.005122337,0.02726425,0.96412194,0.002584853,1.48E-07,0.000409803,27728,INSD
0.003293676,0.016345812,0.026756598,0.93170947,0.014165676,7.40E-06,0.007721362,27729,INSD
0.00176189,0.011437209,0.02600009,0.95065206,0.006480884,1.84E-06,0.003666006,27732,INSD
0.002845191,0.009945587,0.03293499,0.94166523,0.007803426,2.19E-06,0.00480334,27737,INSD
0.000819252,0.010811126,0.020728447,0.9619429,0.003939556,7.49E-07,0.001757868,27741,INSD
0.002864002,0.14778964,0.000536217,0.040771756,0.7457376,0.014606408,0.047694318,27742,PHYS
0.004271114,0.013881408,0.031953994,0.9281653,0.0118715,6.11E-06,0.00985049,27743,INSD
0.004110516,0.022894215,0.02455178,0.9156189,0.017878031,1.68E-05,0.014929715,27748,INSD
0.005535102,0.11440562,0.011645811,0.68797266,0.14068973,0.000332797,0.039418247,27749,INSD
0.010049182,0.011672863,0.043142356,0.9076152,0.011882073,9.03E-06,0.015629398,27751,INSD
0.000699987,0.000588211,0.80224967,0.1957948,0.00051066,5.01E-09,0.00015668,27752,HACK
0.000350064,0.007103441,0.018734092,0.9713532,0.001952469,1.52E-07,0.000506562,27753,INSD
0.0011816,0.028594607,0.016749965,0.9303886,0.020896934,5.19E-06,0.002183155,27755,INSD
0.001439529,0.010888649,0.0365988,0.93746287,0.012239467,1.56E-06,0.001369069,27757,INSD
0.000503824,0.002633061,0.39494666,0.5998645,0.001807649,3.72E-08,0.000244254,27758,INSD
0.001370226,0.006748859,0.030662384,0.9555478,0.003968695,5.24E-07,0.001701546,27759,INSD
0.000348434,0.08800747,0.00663509,0.886681,0.015188162,7.65E-06,0.003132296,27766,INSD
0.002777344,0.011319418,0.030628633,0.9416427,0.007781959,2.65E-06,0.005847199,27767,INSD
0.001202572,8.65E-05,0.9783106,0.02013093,0.000147027,1.52E-09,0.000122471,27772,HACK
0.001668719,0.011300582,0.025545625,0.9518223,0.00609007,1.69E-06,0.003571023,27773,INSD
0.00179898,0.025098918,0.018229697,0.93534315,0.012306748,7.81E-06,0.007214762,27775,INSD
0.000186862,0.032472964,0.008393223,0.9530638,0.005120846,8.17E-07,0.000761507,27780,INSD
0.000460532,0.016808499,0.014484989,0.9620824,0.005054206,8.76E-07,0.001108516,27781,INSD
0.0170714,0.023683053,0.035278805,0.82257044,0.050134,8.49E-05,0.051177338,27782,INSD
0.00015361,0.045221847,0.00694256,0.9396595,0.007390923,1.18E-06,0.00063033,27783,INSD
0.01085721,0.019592196,0.034264058,0.8863328,0.021289192,2.96E-05,0.02763494,27791,INSD
0.000648355,0.001690244,0.50582755,0.49044842,0.001152715,1.69E-08,0.000232728,27793,HACK
0.001057497,0.003515784,0.09397491,0.8983926,0.002513858,8.70E-08,0.000545252,27794,INSD
0.00377246,0.003729005,0.11510703,0.87205285,0.003624761,1.70E-07,0.001713762,27796,INSD
0.007037186,0.017986547,0.032718387,0.9021512,0.02242563,1.81E-05,0.017662896,27800,INSD
0.000986576,0.004163066,0.057065066,0.93434477,0.002837317,1.31E-07,0.000603051,27803,INSD
0.002754252,0.009931098,0.032959238,0.94234633,0.006942081,2.01E-06,0.005064881,27805,INSD
0.000661536,0.001148095,0.6182605,0.3789225,0.000805488,9.42E-09,0.000201975,27810,HACK
0.000418565,1.01E-06,0.9994153,0.00014625,4.55E-06,2.47E-11,1.43E-05,27814,HACK
0.003964099,0.013859005,0.031168098,0.9320722,0.010137903,5.51E-06,0.00879328,27815,INSD
0.023595123,0.010096716,0.07859829,0.8545184,0.016600074,8.51E-06,0.016582882,27822,INSD
0.15453534,0.003005147,0.45073003,0.37223864,0.005547401,1.27E-06,0.013942257,27823,HACK
0.006450844,0.006447036,0.065204665,0.90900755,0.007798876,1.18E-06,0.005089863,27827,INSD
0.000409951,0.00323856,0.18303423,0.8114229,0.001655243,3.91E-08,0.000239161,27828,INSD
0.001933928,0.007862923,0.0322069,0.94978106,0.005707189,1.00E-06,0.00250698,27829,INSD
0.004764957,0.034741636,0.021747952,0.8885845,0.027290812,3.76E-05,0.022832552,27833,INSD
0.005429867,0.016490225,0.030951744,0.9194567,0.013788595,1.06E-05,0.013872231,27834,INSD
0.000957508,0.004218339,0.051526032,0.9395645,0.00313205,1.55E-07,0.000601322,27844,INSD
0.016782599,0.010691076,0.058547597,0.8823256,0.01352178,9.26E-06,0.01812217,27845,INSD
0.001073056,0.011970691,0.020930862,0.9584438,0.004946805,1.26E-06,0.002633454,27848,INSD
0.000697563,0.35949522,0.000747317,0.12185699,0.5042585,0.001936626,0.01100778,27855,PHYS
0.000369745,0.004708972,0.031793572,0.96065414,0.002173036,1.01E-07,0.000300519,27859,INSD
0.001891972,0.00732919,0.033247292,0.9501507,0.004849439,8.11E-07,0.002530519,27860,INSD
0.001646043,0.011092918,0.025784133,0.95209205,0.005937546,1.61E-06,0.003445678,27861,INSD
0.000329133,0.2597756,0.003757731,0.6916919,0.03835379,4.17E-05,0.006050181,27863,INSD
0.002814846,0.013488321,0.02840944,0.93929386,0.009608264,3.98E-06,0.006381249,27864,INSD
0.010576282,0.015299743,0.037294943,0.90009403,0.014322849,1.62E-05,0.022396026,27868,INSD
0.001133429,0.004561986,0.06731083,0.92326504,0.003010877,1.51E-07,0.000717804,27870,INSD
0.005613033,0.021315036,0.027663542,0.9109023,0.016155,1.81E-05,0.018332945,27873,INSD
0.027909383,0.005899391,0.13695589,0.8116937,0.008556604,1.52E-06,0.008983486,27874,INSD
0.000271665,0.015202209,0.012626246,0.9678082,0.00345357,4.09E-07,0.000637644,27876,INSD
0.9595688,0.000392752,0.024798818,0.011238321,0.000452378,9.57E-06,0.003539404,27878,CARD
0.005374145,0.017352017,0.030021323,0.9184847,0.014068175,1.16E-05,0.014688061,27880,INSD
0.02357613,0.01560648,0.045430344,0.84984505,0.023258695,3.94E-05,0.04224383,27882,INSD
0.000499587,0.023960313,0.013163555,0.95491487,0.005505709,1.35E-06,0.001954738,27885,INSD
0.06038987,0.026593875,0.037176922,0.7136607,0.051525284,0.000393804,0.110259496,27890,INSD
0.00024922,0.003737356,0.098231465,0.89598715,0.001602814,4.39E-08,0.000191987,27891,INSD
0.004048514,0.016298939,0.029381532,0.92624754,0.012836484,7.95E-06,0.011179009,27892,INSD
0.003862454,0.005180228,0.06139336,0.9217554,0.005535035,4.90E-07,0.002273029,27896,INSD
0.000519442,0.017978953,0.014730566,0.9598467,0.005605783,1.10E-06,0.001317528,27897,INSD
0.001029466,0.011700916,0.021105452,0.9589545,0.004821006,1.17E-06,0.002387507,27898,INSD
0.000122886,1.72E-05,0.9938573,0.005967649,2.19E-05,7.34E-11,1.29E-05,27900,HACK
0.000621654,0.007433657,0.021826087,0.96595174,0.003423394,3.51E-07,0.000743117,27903,INSD
0.002781745,0.000682468,0.8199538,0.17517754,0.000921853,1.49E-08,0.000482506,27904,HACK
0.000912247,0.006558665,0.026724145,0.96088636,0.004044204,3.97E-07,0.000873972,27906,INSD
0.003968794,0.011165439,0.03522502,0.93209946,0.010903204,3.91E-06,0.006634257,27909,INSD
0.009566688,0.013896199,0.038835242,0.9061339,0.013804643,1.25E-05,0.017750885,27910,INSD
0.000808654,0.033540193,0.012784508,0.9384404,0.010668301,4.88E-06,0.003753149,27911,INSD
0.000859083,0.005731647,0.027796784,0.96149653,0.003330672,2.78E-07,0.000784984,27913,INSD
0.02386949,0.013556654,0.05325319,0.8656542,0.015939614,2.15E-05,0.027705401,27917,INSD
7.05E-10,0.9962289,5.75E-09,0.000117304,0.003633068,1.66E-05,4.06E-06,27919,DISC
0.021080015,0.080189176,0.005097077,0.18712097,0.51574725,0.008166117,0.1825994,27921,PHYS
0.002484589,0.008448112,0.034228858,0.944557,0.007028585,1.47E-06,0.003251434,27926,INSD
0.002915577,0.002273108,0.43381047,0.557883,0.00224594,5.58E-08,0.0008718,27927,INSD
0.006106542,0.020092092,0.029356593,0.9045271,0.019402564,1.83E-05,0.020496767,27928,INSD
0.003040582,0.011692585,0.031022731,0.93911994,0.009113683,3.22E-06,0.006007278,27931,INSD
0.002357181,0.004359049,0.05499025,0.9330801,0.003751256,2.61E-07,0.001462026,27932,INSD
0.000545201,0.011830529,0.01755899,0.96492106,0.004115114,6.01E-07,0.001028584,27934,INSD
8.43E-05,0.25860533,0.002404067,0.7185859,0.018663788,9.76E-06,0.001646778,27939,INSD
0.000315227,0.014447304,0.01360097,0.9674361,0.003471603,4.28E-07,0.000728395,27942,INSD
0.000463686,0.007494963,0.019572087,0.9692731,0.002516474,2.52E-07,0.000679496,27943,INSD
0.005268693,0.017106181,0.03038759,0.9194597,0.013509061,1.09E-05,0.014257931,27944,INSD
0.004078201,0.014952021,0.030481547,0.9276094,0.013583766,7.16E-06,0.009287964,27946,INSD
0.001418921,0.007415441,0.029586658,0.9540485,0.00622668,7.98E-07,0.001303016,27948,INSD
0.001419882,0.014565052,0.021325665,0.95197654,0.006876151,2.46E-06,0.003834219,27949,INSD
0.000473428,0.000742447,0.7394213,0.25874892,0.000479121,4.58E-09,0.000134802,27950,HACK
0.00259795,0.020223469,0.02276379,0.933533,0.011091827,7.31E-06,0.009782749,27954,INSD
0.013582889,0.012264332,0.04496516,0.8950105,0.0138726,1.34E-05,0.020291153,27956,INSD
0.016424531,0.022814471,0.034422077,0.84929883,0.02838647,6.15E-05,0.048592202,27957,INSD
0.005558863,0.013907814,0.034747314,0.92093074,0.01313006,7.84E-06,0.011717274,27959,INSD
0.0414233,0.016354758,0.051143777,0.8134297,0.025650673,6.57E-05,0.051932078,27963,INSD
0.004502782,0.026448438,0.024172854,0.9064722,0.021042483,2.30E-05,0.017338164,27965,INSD
0.001290825,0.003149297,0.20929755,0.783228,0.002497169,6.93E-08,0.000537148,27966,INSD
0.029829932,0.014929535,0.053362984,0.8529452,0.0163221,3.02E-05,0.032579944,27970,INSD
0.001172619,0.036744222,0.014679153,0.9289207,0.012688119,6.74E-06,0.005788392,27971,INSD
0.003251416,0.016071541,0.027265662,0.93337864,0.011049692,6.28E-06,0.008976834,27972,INSD
0.000449834,0.001165133,0.67839193,0.31896406,0.00087599,1.11E-08,0.000152957,27977,HACK
0.011867346,0.027096868,0.02914481,0.85272354,0.028638044,6.30E-05,0.050466433,27978,INSD
0.003477219,0.016719421,0.027351618,0.9303098,0.011862885,7.20E-06,0.010271843,27979,INSD
0.2195741,0.007366853,0.15477927,0.5583204,0.014456352,1.86E-05,0.045484494,27981,INSD
0.001286337,0.03534611,0.014624417,0.92916524,0.012756749,8.17E-06,0.006812943,27982,INSD
0.013354518,0.025827257,0.030027652,0.8611839,0.024529899,6.18E-05,0.045015004,27983,INSD
0.000840293,0.001585277,0.56201977,0.43407944,0.001205589,1.89E-08,0.000269531,27990,HACK
0.004494875,0.010050247,0.038127556,0.9311097,0.008851985,3.27E-06,0.007362337,27994,INSD
0.002406983,0.024099842,0.020743052,0.9302388,0.011821517,8.84E-06,0.010681063,27995,INSD
1.15E-09,0.9953974,7.70E-09,0.000132998,0.004438526,2.50E-05,6.04E-06,27997,DISC
0.002233155,0.011356368,0.028129198,0.9456346,0.00894902,2.52E-06,0.003695146,27999,INSD
0.010478034,0.019829499,0.033521473,0.89079297,0.020701231,2.96E-05,0.02464725,28001,INSD
0.00022131,0.004913371,0.04829349,0.94455284,0.001803205,6.93E-08,0.000215703,28002,INSD
0.001501379,0.001213774,0.68146294,0.31427053,0.001178034,1.93E-08,0.00037326,28003,HACK
2.00E-05,0.16531456,0.002019773,0.8270203,0.005320148,8.00E-07,0.000304436,28004,INSD
0.011393346,0.009846572,0.05213018,0.8989036,0.013634137,6.88E-06,0.014085288,28006,INSD
0.025666658,0.033650037,0.028877098,0.69372207,0.061500266,0.000283925,0.15629993,28008,INSD
0.00538384,0.018398713,0.029612461,0.9155838,0.014737451,1.29E-05,0.016270835,28009,INSD
0.002790308,0.023808781,0.022763543,0.9276316,0.013239359,8.95E-06,0.009757319,28010,INSD
0.001739439,0.043474704,0.015025673,0.91168314,0.017902378,1.51E-05,0.010159528,28011,INSD
0.000208809,0.006345209,0.018927157,0.9724663,0.001826261,8.26E-08,0.000226093,28013,INSD
0.020110587,0.08782447,0.005326836,0.2295528,0.3727754,0.010380485,0.27402946,28015,PHYS
0.003425697,0.20548517,0.002345111,0.19097735,0.56182414,0.002977533,0.03296496,28016,PHYS
0.000321722,0.005899794,0.019258155,0.97220516,0.001974705,1.16E-07,0.00034034,28017,INSD
0.001002353,0.006815999,0.027766027,0.95973796,0.003459641,4.10E-07,0.001217683,28024,INSD
0.003519772,0.02923456,0.020290958,0.910396,0.019752584,2.34E-05,0.01678277,28025,INSD
0.002832699,0.027101148,0.020658137,0.9214108,0.014878256,1.32E-05,0.013105745,28027,INSD
0.013388141,0.09081054,0.013993146,0.60460955,0.146084,0.000855943,0.13025866,28031,INSD
0.00099651,0.024386141,0.015758712,0.94658697,0.008235196,3.41E-06,0.004033072,28033,INSD
0.01313279,0.02394157,0.031616546,0.86554253,0.025195522,5.34E-05,0.04051762,28034,INSD
0.005331561,0.024811955,0.02504629,0.9065404,0.019108336,2.47E-05,0.019136818,28035,INSD
0.000850145,0.009569799,0.021737808,0.9622476,0.004087183,6.95E-07,0.001506762,28037,INSD
0.000399652,0.01059748,0.016514186,0.9686253,0.003145418,3.69E-07,0.000717591,28038,INSD
0.000740868,0.21414575,0.005085021,0.6714882,0.102738336,9.07E-05,0.005711164,28040,INSD
0.016785547,0.026375115,0.032280102,0.8357017,0.036607333,9.14E-05,0.052158833,28041,INSD
0.013967254,0.010947285,0.054340743,0.8857835,0.01774815,1.04E-05,0.017202731,28042,INSD
0.00016069,0.23201512,0.003432108,0.7166935,0.046507534,1.45E-05,0.001176601,28043,INSD
0.00257552,0.015864233,0.02503229,0.9388246,0.011225506,5.32E-06,0.00647256,28046,INSD
0.000186067,0.017767746,0.010822661,0.967688,0.003041396,3.12E-07,0.000493711,28047,INSD
0.002974739,0.12686242,0.000531506,0.041489907,0.7677142,0.015111092,0.04531608,28049,PHYS
0.002862582,0.015424633,0.026770733,0.93727934,0.009301147,4.92E-06,0.008356561,28052,INSD
0.088937394,0.013670377,0.087631315,0.7415363,0.01894219,4.14E-05,0.04924109,28054,INSD
0.002736411,0.002596431,0.38027823,0.6109373,0.002607824,7.03E-08,0.000843736,28055,INSD
0.8611546,0.001702983,0.050941538,0.05782995,0.003011752,3.70E-05,0.025322076,28056,CARD
0.001246653,0.044230893,0.015309346,0.9012449,0.035568114,9.04E-06,0.002391152,28057,INSD
0.003790098,0.037206903,0.02098333,0.90860355,0.016907625,1.76E-05,0.012490923,28058,INSD
0.002709067,0.005257086,0.051894266,0.9336537,0.00471164,4.10E-07,0.001773705,28061,INSD
0.001979122,0.004618911,0.057471465,0.9307364,0.004103101,2.45E-07,0.001090788,28063,INSD
0.000233152,0.1126025,0.00526889,0.86437786,0.015036808,7.26E-06,0.002473545,28064,INSD
2.28E-05,1.63E-07,0.99994683,2.88E-05,5.42E-07,7.67E-13,9.28E-07,28065,HACK
0.000535903,0.011229559,0.01720426,0.966085,0.003902908,5.88E-07,0.001041738,28067,INSD
0.001105735,0.004585285,0.048866067,0.9415019,0.003237916,1.76E-07,0.000702882,28068,INSD
0.03221565,0.021018606,0.04034514,0.8131554,0.029733742,0.000102078,0.06342936,28069,INSD
0.000263283,0.075496025,0.006623371,0.9040656,0.011488228,4.45E-06,0.002059006,28070,INSD
0.000294753,0.03584848,0.009286302,0.9468375,0.0062627,1.55E-06,0.001468679,28071,INSD
0.004659227,0.018998493,0.027301734,0.91955024,0.013640112,1.18E-05,0.015838409,28077,INSD
0.000224805,0.42527777,0.000275887,0.065020844,0.5035579,0.001603017,0.004039757,28079,PHYS
0.000176036,4.87E-05,0.9811071,0.018595906,4.93E-05,2.17E-10,2.29E-05,28084,HACK
0.002043872,0.059989303,0.013572271,0.8702032,0.04613539,3.50E-05,0.008021073,28085,INSD
0.002348575,0.015901156,0.024612539,0.9409473,0.009920959,4.72E-06,0.006264731,28086,INSD
1.36E-05,0.7824145,1.69E-05,0.013508535,0.20018192,0.001973742,0.00189078,28089,DISC
0.005016492,0.005602376,0.06905965,0.91103333,0.006435719,6.23E-07,0.002851845,28090,INSD
0.00177421,0.002034147,0.4893037,0.50453746,0.001806032,3.78E-08,0.000544408,28091,INSD
0.001382547,0.00322249,0.23593809,0.75646096,0.002401838,6.98E-08,0.00059392,28093,INSD
0.009593259,0.021763008,0.031060573,0.88684064,0.0203219,3.15E-05,0.030389253,28098,INSD
0.0010048,0.005732176,0.029339323,0.9593672,0.003656366,3.21E-07,0.000899907,28101,INSD
3.26E-05,0.37027213,0.001366438,0.6036566,0.02412374,7.02E-06,0.000541591,28104,INSD
0.30152476,0.00829446,0.12983738,0.47528785,0.01991497,4.60E-05,0.06509457,28105,INSD
0.002090964,0.026030056,0.01869428,0.9310176,0.012596054,9.30E-06,0.009561741,28106,INSD
0.003331563,0.01558735,0.027790878,0.9329775,0.010307892,5.79E-06,0.009999021,28109,INSD
0.00759174,0.016629962,0.033181604,0.9117858,0.012676827,1.37E-05,0.018120361,28110,INSD
0.000520479,0.007914672,0.04750207,0.9381608,0.005412625,3.58E-07,0.00048899,28111,INSD
0.021304103,0.023379264,0.034763146,0.83376265,0.026840758,8.05E-05,0.059869528,28112,INSD
0.000992958,0.009756275,0.022779169,0.9600532,0.004750331,8.54E-07,0.001667229,28118,INSD
0.010632931,0.017717991,0.035842862,0.8921833,0.018632097,2.31E-05,0.024967657,28122,INSD
0.000144556,4.20E-05,0.982874,0.016878854,4.17E-05,1.59E-10,1.90E-05,28124,HACK
0.007715639,0.008891447,0.049663052,0.9132748,0.011081499,4.03E-06,0.009369582,28125,INSD
0.000484801,0.007765904,0.019557621,0.96847165,0.003104247,3.02E-07,0.00061548,28126,INSD
0.000441936,0.000128894,0.9575759,0.041655537,0.000132412,9.67E-10,6.53E-05,28127,HACK
0.001636824,0.003344145,0.20466384,0.7869201,0.002745388,8.64E-08,0.00068965,28130,INSD
0.009361833,0.01829827,0.034486108,0.8933796,0.01993255,2.23E-05,0.024519214,28133,INSD
0.00194101,0.01047601,0.027968626,0.9491525,0.007191035,1.80E-06,0.003268928,28136,INSD
1.58E-06,0.8900631,5.89E-06,0.00915556,0.10026937,0.000285803,0.000218745,28139,DISC
0.001822701,0.011756302,0.025699252,0.95003265,0.006705211,2.00E-06,0.00398176,28141,INSD
0.19090694,0.003110599,0.37374726,0.4103384,0.007337507,1.66E-06,0.014557546,28143,INSD
0.002323577,0.005423629,0.04593121,0.94000983,0.004597688,4.34E-07,0.001713643,28144,INSD
0.000210799,0.06445108,0.006542677,0.9182525,0.009047119,2.69E-06,0.001493153,28145,INSD
0.001178369,0.006691506,0.028834922,0.95794386,0.003987698,4.73E-07,0.001363133,28153,INSD
0.005317724,0.013189117,0.03469312,0.92406076,0.010926308,6.38E-06,0.011806485,28161,INSD
0.006492162,0.004916478,0.13687989,0.84291583,0.00628216,4.08E-07,0.002513071,28163,INSD
0.001293877,0.019774675,0.018091472,0.94807774,0.008142922,3.64E-06,0.004615596,28164,INSD
0.000970087,0.006456988,0.027572181,0.9603847,0.003543121,3.73E-07,0.001072539,28165,INSD
0.000163098,4.78E-05,0.98038864,0.01933148,4.75E-05,1.89E-10,2.16E-05,28168,HACK
0.009791966,0.014869726,0.037929915,0.9021552,0.016433267,1.53E-05,0.01880467,28170,INSD
0.006268298,0.013954088,0.036374032,0.91584957,0.013507353,8.60E-06,0.014038138,28172,INSD
0.000466161,0.018279826,0.014132978,0.9612923,0.004298466,8.62E-07,0.001529363,28173,INSD
0.003539313,0.01063462,0.034437377,0.93571854,0.00988296,3.18E-06,0.005784016,28175,INSD
0.002889348,0.15900846,0.000551037,0.044324458,0.7232763,0.015069349,0.05488102,28177,PHYS
0.96305966,0.000436245,0.021560622,0.011027696,0.000461215,1.35E-05,0.003441104,28178,CARD
0.002291685,0.010659149,0.029413596,0.9460429,0.007410249,2.08E-06,0.004180288,28180,INSD
0.000605986,0.005005496,0.04520604,0.9462002,0.002484551,1.36E-07,0.000497566,28181,INSD
1.40E-05,0.12917599,0.002015614,0.86284494,0.005841103,3.83E-07,0.000108013,28182,INSD
2.83E-05,6.28E-07,0.99981266,0.000155459,1.52E-06,2.28E-12,1.50E-06,28185,HACK
0.006170267,0.005757794,0.07950049,0.8986718,0.006550748,6.37E-07,0.003348266,28186,INSD
0.004730335,0.014134465,0.03255896,0.92536616,0.012187976,6.88E-06,0.011015216,28187,INSD
0.005355001,0.089549415,0.013419601,0.7679316,0.07449368,0.000231488,0.04901919,28188,INSD
0.002685298,0.022132656,0.02240305,0.92986524,0.013345152,8.93E-06,0.009559674,28189,INSD
1.20E-06,0.90568846,4.64E-06,0.008264164,0.085554086,0.000281243,0.00020615,28191,DISC
0.000904317,0.015173054,0.01811248,0.957467,0.005949244,1.63E-06,0.002392254,28192,INSD
0.000358568,0.01256523,0.030414995,0.9497786,0.006436248,4.40E-07,0.000445974,28193,INSD
0.000536332,0.015668739,0.015437965,0.9620108,0.005059669,9.35E-07,0.001285624,28195,INSD
0.000462659,0.43111482,0.002074145,0.40678313,0.15078805,0.000298476,0.008478712,28196,DISC
0.001799626,0.006867759,0.033561543,0.95066017,0.005118556,7.32E-07,0.001991725,28198,INSD
0.007670885,0.010801224,0.044198163,0.9101191,0.014566828,6.61E-06,0.012637234,28199,INSD
0.000561123,0.005704074,0.08865456,0.9008688,0.00377907,1.90E-07,0.00043215,28200,INSD
0.000594454,0.004508914,0.031080697,0.9610669,0.002265994,1.25E-07,0.000482991,28203,INSD
0.000556476,0.003055029,0.1848143,0.8095782,0.001703953,4.06E-08,0.000291985,28205,INSD
0.000736212,0.008460322,0.021862563,0.964101,0.003763763,5.01E-07,0.001075655,28212,INSD
0.000811136,0.000382376,0.89138776,0.10687736,0.000387985,4.17E-09,0.000153355,28213,HACK
1.88E-05,3.65E-07,0.99988914,8.98E-05,8.78E-07,1.09E-12,1.03E-06,28214,HACK
0.000356276,0.00499318,0.025427617,0.96681947,0.002093105,1.04E-07,0.000310185,28216,INSD
0.016053993,0.006969721,0.08702826,0.8727128,0.007969989,2.15E-06,0.009263142,28217,INSD
0.48417664,0.006033812,0.1450927,0.30736265,0.012316059,3.31E-05,0.04498506,28222,CARD
0.000433294,0.000126674,0.95947003,0.039773744,0.000132461,9.76E-10,6.38E-05,28223,HACK
0.005861056,0.012358529,0.037803426,0.9188937,0.013155159,6.51E-06,0.011921628,28225,INSD
0.000190241,0.022705717,0.009840371,0.9628435,0.003824453,4.76E-07,0.000595247,28226,INSD
0.016944578,0.016307965,0.04045071,0.8773282,0.018288752,2.99E-05,0.030649934,28227,INSD
0.00067193,0.003774778,0.054001965,0.93883014,0.002288702,9.13E-08,0.000432416,28228,INSD
0.001445333,0.011936273,0.023512548,0.9539202,0.005812081,1.65E-06,0.003371945,28229,INSD
0.014696454,0.10272844,0.012457092,0.5315206,0.16002868,0.001288021,0.17728071,28230,INSD
0.003055489,0.024940914,0.021418126,0.9214686,0.018400347,1.40E-05,0.010702564,28231,INSD
0.023690915,0.009661649,0.07704696,0.8604996,0.012321239,7.03E-06,0.01677253,28233,INSD
0.086856216,0.000221315,0.87282795,0.037102934,0.000662859,5.33E-08,0.002328684,28236,HACK
0.007027569,0.003609297,0.20796034,0.7745004,0.004429695,2.10E-07,0.002472391,28240,INSD
0.000485449,0.003568644,0.11001629,0.8837191,0.001910151,5.63E-08,0.000300311,28243,INSD
0.005988696,0.058667626,0.018077292,0.79122144,0.10867814,0.000119472,0.017247325,28246,INSD
0.001472613,0.009560916,0.026859552,0.9544991,0.004857928,1.06E-06,0.002748818,28247,INSD
0.002156589,0.0195345,0.021276643,0.93817174,0.012553412,7.12E-06,0.006299938,28248,INSD
0.006347131,0.010821137,0.040128008,0.9208424,0.011224,5.29E-06,0.01063195,28249,INSD
0.002131563,0.005283523,0.045926943,0.9408794,0.004279458,3.72E-07,0.00149877,28251,INSD
